SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
434	2	1	Fa3_1321.jpg	80	summ	78	2.817899e+03	60	3.013671e+00	6.030355e+00	1.201246e+01	1.502301e+01
434	2	2	Fa2_2121.jpg	30	conj	2.925000e+01	2.451736e+03	60	2.001391e+01	2.303060e+01	2.801221e+01	3.102578e+01
434	2	3	Fa3_1331.jpg	90	summ	9.225000e+01	2.402687e+03	60	3.851417e+01	4.153084e+01	4.751153e+01	5.052921e+01
434	2	4	Fa2_2221.jpg	80	conj	8.175000e+01	2.188010e+03	60	5.651446e+01	5.953120e+01	6.451115e+01	6.751548e+01
434	2	5	Fa3_1231.jpg	70	summ	6.975000e+01	1.407539e+03	60	7.551725e+01	7.853448e+01	8.401132e+01	8.701893e+01
434	2	6	Fa2_2223.jpg	50	conj	5.025000e+01	1.444393e+03	60	9.151500e+01	9.453167e+01	1.015111e+02	1.045222e+02
434	2	7	Fa2_2322.jpg	40	conj	4.125000e+01	2.118874e+03	60	1.105152e+02	1.135320e+02	1.210130e+02	1.240254e+02
434	2	8	Fa3_1121.jpg	50	summ	4.950000e+01	1.436564e+03	60	1.320154e+02	1.350323e+02	1.425125e+02	1.455294e+02
434	2	9	Fa3_1211.jpg	40	summ	3.975000e+01	1.755084e+03	60	1.535157e+02	1.565324e+02	1.645111e+02	1.675162e+02
434	2	10	Fa2_2122.jpg	90	conj	87	-999	60	1.750160e+02	1.780328e+02	1.840108e+02	1.870530e+02
434	2	11	Fa3_1321.jpg	80	summ	7.950000e+01	2.560235e+03	60	1.915159e+02	1.945330e+02	2.025127e+02	2.055228e+02
434	2	12	Fa3_1121.jpg	50	summ	51	2.214762e+03	60	2.110165e+02	2.140332e+02	2.180108e+02	2.210256e+02
434	2	13	Fa3_1111.jpg	30	summ	33	2.055394e+03	60	2.285167e+02	2.315335e+02	2.395113e+02	2.425167e+02
434	2	14	Fa2_2221.jpg	80	conj	8.325000e+01	2.705951e+03	60	2.485171e+02	2.515337e+02	2.555110e+02	2.585172e+02
434	2	15	Fa2_2323.jpg	70	conj	6.975000e+01	1.438494e+03	60	2.625172e+02	2.655339e+02	2.695129e+02	2.725182e+02
434	2	16	Fa2_2122.jpg	90	conj	9.075000e+01	2.226306e+03	60	2.765174e+02	2.795340e+02	2.865111e+02	2.895208e+02
434	2	17	Fa3_1231.jpg	70	summ	72	1.495817e+03	60	2.940176e+02	2.970343e+02	3.050115e+02	3.080240e+02
434	2	18	Fa3_1331.jpg	90	summ	9.225000e+01	1.948953e+03	60	3.130178e+02	3.160345e+02	3.230115e+02	3.260272e+02
434	2	19	Fa3_1111.jpg	30	summ	3.375000e+01	-999	60	3.315181e+02	3.345348e+02	3.385131e+02	3.415512e+02
434	2	20	Fa2_2323.jpg	70	conj	7.050000e+01	1.490257e+03	60	3.485146e+02	3.515319e+02	3.565117e+02	3.595185e+02
434	2	21	Fa3_1211.jpg	40	summ	4.125000e+01	1.573010e+03	60	3.640173e+02	3.670353e+02	3.730127e+02	3.760191e+02
434	2	22	Fa2_2121.jpg	30	conj	27	-999	60	3.805036e+02	3.835207e+02	3.890121e+02	3.920552e+02
434	2	23	Fa2_2223.jpg	50	conj	5.025000e+01	1.328341e+03	60	3.995068e+02	4.025240e+02	4.090139e+02	4.120257e+02
434	2	24	Fa2_2322.jpg	40	conj	4.425000e+01	2.724456e+03	60	4.190102e+02	4.220274e+02	4.270115e+02	4.300286e+02
