SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
408	3	1	Fc1_3221.jpg	80	summ	NaN	NaN	NaN	3.012975e+00	6.030185e+00	NaN	Nan
408	3	2	bid	NaN	NaN	7.950000e+01	2.918430e+03	60	NaN	Nan	1.101307e+01	1.411010e+01
408	3	3	Fc1_1211.jpg	30	summ	NaN	NaN	NaN	2.201632e+01	2.503359e+01	NaN	Nan
408	3	4	bid	NaN	NaN	3.225000e+01	-999	60	NaN	Nan	3.251269e+01	3.555179e+01
408	3	5	Fc1_2231.jpg	70	summ	NaN	NaN	NaN	4.251082e+01	4.552757e+01	NaN	Nan
408	3	6	bid	NaN	NaN	7.125000e+01	-999	60	NaN	Nan	5.151369e+01	5.456076e+01
408	3	7	Fc3_1112.jpg	90	conj	NaN	NaN	NaN	5.851103e+01	6.152777e+01	NaN	Nan
408	3	8	bid	NaN	NaN	8.925000e+01	2.713909e+03	60	NaN	Nan	6.751399e+01	7.052757e+01
408	3	9	Fc1_2231.jpg	70	summ	NaN	NaN	NaN	7.451108e+01	7.752802e+01	NaN	Nan
408	3	10	bid	NaN	NaN	7.050000e+01	1.614267e+03	60	NaN	Nan	8.351369e+01	8.652780e+01
408	3	11	Fc1_1221.jpg	50	summ	NaN	NaN	NaN	9.101173e+01	9.402896e+01	NaN	Nan
408	3	12	bid	NaN	NaN	5.250000e+01	2.632835e+03	60	NaN	Nan	9.901399e+01	1.020301e+02
408	3	13	Fc1_2211.jpg	40	summ	NaN	NaN	NaN	1.070146e+02	1.100317e+02	NaN	Nan
408	3	14	bid	NaN	NaN	42	2.469320e+03	60	NaN	Nan	1.180141e+02	1.210283e+02
408	3	15	Fc1_1221.jpg	50	summ	NaN	NaN	NaN	1.285183e+02	1.315354e+02	NaN	Nan
408	3	16	bid	NaN	NaN	4.950000e+01	-999	60	NaN	Nan	1.390115e+02	1.422620e+02
408	3	17	Fc1_1211.jpg	30	summ	NaN	NaN	NaN	1.480123e+02	1.510290e+02	NaN	Nan
408	3	18	bid	NaN	NaN	3.150000e+01	2.714916e+03	60	NaN	Nan	1.585140e+02	1.615289e+02
408	3	19	Fc3_1111.jpg	30	conj	NaN	NaN	NaN	1.660123e+02	1.690293e+02	NaN	Nan
408	3	20	bid	NaN	NaN	3.225000e+01	-999	60	NaN	Nan	1.735136e+02	1.765624e+02
408	3	21	Fc3_1312.jpg	40	conj	NaN	NaN	NaN	1.825127e+02	1.855294e+02	NaN	Nan
408	3	22	bid	NaN	NaN	3.975000e+01	1.999922e+03	60	NaN	Nan	1.925130e+02	1.955296e+02
408	3	23	Fc3_1112.jpg	90	conj	NaN	NaN	NaN	2.010142e+02	2.040314e+02	NaN	Nan
408	3	24	bid	NaN	NaN	9.075000e+01	-999	60	NaN	Nan	2.090137e+02	2.120492e+02
408	3	25	Fc3_1213.jpg	50	conj	NaN	NaN	NaN	2.190173e+02	2.220345e+02	NaN	Nan
408	3	26	bid	NaN	NaN	69	2.472478e+03	60	NaN	Nan	2.270133e+02	2.300297e+02
408	3	27	Fc3_1211.jpg	80	conj	NaN	NaN	NaN	2.380134e+02	2.410301e+02	NaN	Nan
408	3	28	bid	NaN	NaN	8.250000e+01	2.091588e+03	60	NaN	Nan	2.450138e+02	2.480299e+02
408	3	29	Fc3_1312.jpg	40	conj	NaN	NaN	NaN	2.520136e+02	2.550302e+02	NaN	Nan
408	3	30	bid	NaN	NaN	4.875000e+01	1.867126e+03	60	NaN	Nan	2.600131e+02	2.630301e+02
408	3	31	Fc1_3231.jpg	90	summ	NaN	NaN	NaN	2.685138e+02	2.715304e+02	NaN	Nan
408	3	32	bid	NaN	NaN	9.225000e+01	-999	60	NaN	Nan	2.775140e+02	2.805636e+02
408	3	33	Fc3_1213.jpg	50	conj	NaN	NaN	NaN	2.850137e+02	2.880306e+02	NaN	Nan
