SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
409	2	1	Fa2_2121.jpg	90	summ	9.225000e+01	-999	60	3.008865e+00	6.025974e+00	1.301507e+01	1.606088e+01
409	2	2	Fa2_2122.jpg	70	summ	69	-999	60	2.051187e+01	2.352910e+01	3.151375e+01	3.455336e+01
409	2	3	Fa3_1331.jpg	90	conj	9.150000e+01	-999	60	4.201568e+01	4.503290e+01	5.301357e+01	5.605360e+01
409	2	4	Fa2_2323.jpg	30	summ	3.225000e+01	1.908268e+03	60	6.200367e+01	6.502075e+01	7.201285e+01	7.502115e+01
409	2	5	Fa2_2322.jpg	40	summ	4.125000e+01	1.560714e+03	60	8.000560e+01	8.302290e+01	9.051383e+01	9.352438e+01
409	2	6	Fa2_2223.jpg	50	summ	5.175000e+01	-999	60	1.015094e+02	1.045265e+02	1.085134e+02	1.116275e+02
409	2	7	Fa3_1121.jpg	50	conj	5.175000e+01	2.017952e+03	60	1.185124e+02	1.215296e+02	1.275129e+02	1.305309e+02
409	2	8	Fa2_2223.jpg	50	summ	5.175000e+01	-999	60	1.365155e+02	1.395327e+02	1.470129e+02	1.500549e+02
409	2	9	Fa3_1311.jpg	40	conj	4.275000e+01	2.525411e+03	60	1.570052e+02	1.600219e+02	1.645131e+02	1.675218e+02
409	2	10	Fa3_1221.jpg	80	conj	8.025000e+01	-999	60	1.755056e+02	1.785227e+02	1.865126e+02	1.895578e+02
409	2	11	Fa3_1111.jpg	70	conj	4.125000e+01	-999	60	1.965092e+02	1.995264e+02	2.045134e+02	2.076276e+02
409	2	12	Fa3_1331.jpg	90	conj	90	-999	60	2.130119e+02	2.160293e+02	2.220129e+02	2.250473e+02
409	2	13	Fa2_2221.jpg	80	summ	8.175000e+01	1.993262e+03	60	2.290149e+02	2.320321e+02	2.370131e+02	2.400227e+02
409	2	14	Fa3_1231.jpg	30	conj	30	-999	60	2.445175e+02	2.475347e+02	2.535132e+02	2.565562e+02
409	2	15	Fa2_2121.jpg	90	summ	9.150000e+01	-999	60	2.645066e+02	2.675233e+02	2.750138e+02	2.780565e+02
409	2	16	Fa2_2221.jpg	80	summ	8.025000e+01	-999	60	2.820071e+02	2.850245e+02	2.910134e+02	2.940591e+02
409	2	17	Fa3_1231.jpg	30	conj	3.450000e+01	-999	60	2.990103e+02	3.020276e+02	3.085127e+02	3.115622e+02
409	2	18	Fa2_2323.jpg	30	summ	3.075000e+01	-999	60	3.195139e+02	3.225310e+02	3.280135e+02	3.310489e+02
409	2	19	Fa3_1311.jpg	40	conj	4.125000e+01	-999	60	3.350165e+02	3.380338e+02	3.455131e+02	3.485573e+02
409	2	20	Fa3_1221.jpg	80	conj	8.175000e+01	2.393904e+03	60	3.525075e+02	3.555244e+02	3.615138e+02	3.645243e+02
409	2	21	Fa2_2322.jpg	40	summ	3.975000e+01	1.911583e+03	60	3.690079e+02	3.720247e+02	3.775130e+02	3.805245e+02
409	2	22	Fa2_2122.jpg	70	summ	7.275000e+01	2.278145e+03	60	3.855086e+02	3.885259e+02	3.925152e+02	3.955267e+02
409	2	23	Fa3_1111.jpg	70	conj	42	2.149877e+03	60	4.005113e+02	4.035284e+02	4.110133e+02	4.140299e+02
409	2	24	Fa3_1121.jpg	50	conj	5.325000e+01	1.902202e+03	60	4.195146e+02	4.225318e+02	4.270138e+02	4.300250e+02
