SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
407	2	1	Fc3_1313.jpg	90	summ	NaN	NaN	NaN	3.017200e+00	6.034254e+00	NaN	Nan
407	2	2	bid	NaN	NaN	8.775000e+01	-999	60	NaN	Nan	1.201243e+01	1.505070e+01
407	2	3	Fc1_1211.jpg	30	conj	NaN	NaN	NaN	2.001765e+01	2.303443e+01	NaN	Nan
407	2	4	bid	NaN	NaN	33	2.787537e+03	60	NaN	Nan	2.801357e+01	3.103024e+01
407	2	5	Fc1_2231.jpg	50	conj	NaN	NaN	NaN	3.851803e+01	4.153476e+01	NaN	Nan
407	2	6	bid	NaN	NaN	5.025000e+01	1.871757e+03	60	NaN	Nan	4.751290e+01	5.051783e+01
407	2	7	Fc1_3221.jpg	40	conj	NaN	NaN	NaN	5.651840e+01	5.953559e+01	NaN	Nan
407	2	8	bid	NaN	NaN	4.275000e+01	1.972838e+03	60	NaN	Nan	6.451389e+01	6.752011e+01
407	2	9	Fc3_1312.jpg	80	summ	NaN	NaN	NaN	7.550508e+01	7.852222e+01	NaN	Nan
407	2	10	bid	NaN	NaN	8.025000e+01	2.627206e+03	60	NaN	Nan	8.401303e+01	8.702344e+01
407	2	11	Fc3_1112.jpg	50	summ	NaN	NaN	NaN	9.151850e+01	9.453538e+01	NaN	Nan
407	2	12	bid	NaN	NaN	5.325000e+01	2.964200e+03	60	NaN	Nan	1.015124e+02	1.047598e+02
407	2	13	Fc3_1111.jpg	30	summ	NaN	NaN	NaN	1.105111e+02	1.135283e+02	NaN	Nan
407	2	14	bid	NaN	NaN	3.225000e+01	2.855181e+03	60	NaN	Nan	1.210139e+02	1.241966e+02
407	2	15	Fc3_1211.jpg	40	summ	NaN	NaN	NaN	1.320148e+02	1.350320e+02	NaN	Nan
407	2	16	bid	NaN	NaN	5.325000e+01	-999	60	NaN	Nan	1.425132e+02	1.455858e+02
407	2	17	Fc3_1312.jpg	80	summ	NaN	NaN	NaN	1.535185e+02	1.565358e+02	NaN	Nan
407	2	18	bid	NaN	NaN	7.950000e+01	2.207137e+03	60	NaN	Nan	1.645136e+02	1.675207e+02
407	2	19	Fc3_1111.jpg	30	summ	NaN	NaN	NaN	1.750056e+02	1.780228e+02	NaN	Nan
407	2	20	bid	NaN	NaN	36	-999	60	NaN	Nan	1.840147e+02	1.871741e+02
407	2	21	Fc1_1221.jpg	90	conj	NaN	NaN	NaN	1.915083e+02	1.945257e+02	NaN	Nan
407	2	22	bid	NaN	NaN	8.775000e+01	-999	60	NaN	Nan	2.025132e+02	2.055607e+02
407	2	23	Fc1_3231.jpg	70	conj	NaN	NaN	NaN	2.110116e+02	2.140291e+02	NaN	Nan
407	2	24	bid	NaN	NaN	72	-999	60	NaN	Nan	2.180135e+02	2.210535e+02
407	2	25	Fc3_1112.jpg	50	summ	NaN	NaN	NaN	2.285146e+02	2.315322e+02	NaN	Nan
407	2	26	bid	NaN	NaN	4.950000e+01	-999	60	NaN	Nan	2.395134e+02	2.425537e+02
407	2	27	Fc3_1213.jpg	70	summ	NaN	NaN	NaN	2.485184e+02	2.515355e+02	NaN	Nan
407	2	28	bid	NaN	NaN	6.975000e+01	-999	60	NaN	Nan	2.555136e+02	2.585539e+02
407	2	29	Fc3_1313.jpg	90	summ	NaN	NaN	NaN	2.625043e+02	2.655213e+02	NaN	Nan
407	2	30	bid	NaN	NaN	8.775000e+01	-999	60	NaN	Nan	2.695134e+02	2.725555e+02
407	2	31	Fc1_1211.jpg	30	conj	NaN	NaN	NaN	2.765066e+02	2.795237e+02	NaN	Nan
407	2	32	bid	NaN	NaN	3.450000e+01	-999	60	NaN	Nan	2.865136e+02	2.895586e+02
407	2	33	Fc3_1211.jpg	40	summ	NaN	NaN	NaN	2.940094e+02	2.970268e+02	NaN	Nan
