SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
420	3	1	Fc1_2211.jpg	40	summ	3.525000e+01	-999	60	3.004482e+00	6.021630e+00	1.301294e+01	1.605648e+01
420	3	2	Fc1_3221.jpg	80	summ	81	2.112663e+03	60	2.050746e+01	2.352469e+01	3.151374e+01	3.452641e+01
420	3	3	Fc3_1111.jpg	30	conj	2.625000e+01	2.990120e+03	60	4.201134e+01	4.502845e+01	5.301320e+01	5.648647e+01
420	3	4	Fc3_1313.jpg	70	conj	66	1.824259e+03	60	6.201476e+01	6.503195e+01	7.201265e+01	7.502009e+01
420	3	5	Fc1_2231.jpg	70	summ	6.750000e+01	2.455209e+03	60	8.001794e+01	8.303513e+01	9.051528e+01	9.352032e+01
420	3	6	Fc1_1211.jpg	30	summ	2.625000e+01	-999	60	1.015050e+02	1.045222e+02	1.085130e+02	1.115565e+02
420	3	7	Fc3_1211.jpg	80	conj	7.575000e+01	2.029371e+03	60	1.185080e+02	1.215252e+02	1.275137e+02	1.305265e+02
420	3	8	Fc3_1312.jpg	40	conj	3.750000e+01	-999	60	1.365109e+02	1.395283e+02	1.470134e+02	1.500632e+02
420	3	9	Fc3_1111.jpg	30	conj	2.475000e+01	2.692430e+03	60	1.570144e+02	1.600319e+02	1.645123e+02	1.675213e+02
420	3	10	Fc1_3231.jpg	90	summ	90	1.857780e+03	60	1.755179e+02	1.785351e+02	1.865140e+02	1.895216e+02
420	3	11	Fc3_1211.jpg	80	conj	7.425000e+01	1.809760e+03	60	1.965053e+02	1.995220e+02	2.045133e+02	2.078565e+02
420	3	12	Fc1_1221.jpg	50	summ	4.725000e+01	1.913460e+03	60	2.130077e+02	2.160248e+02	2.220127e+02	2.250262e+02
420	3	13	Fc3_1213.jpg	50	conj	4.575000e+01	2.098631e+03	60	2.290105e+02	2.320277e+02	2.370135e+02	2.400289e+02
420	3	14	Fc1_3221.jpg	80	summ	7.650000e+01	2.019001e+03	60	2.445132e+02	2.475303e+02	2.535126e+02	2.565224e+02
420	3	15	Fc3_1112.jpg	90	conj	87	2.109412e+03	60	2.645167e+02	2.675338e+02	2.750134e+02	2.780227e+02
420	3	16	Fc1_2211.jpg	40	summ	3.825000e+01	2.243437e+03	60	2.820064e+02	2.850231e+02	2.910129e+02	2.940229e+02
420	3	17	Fc1_1211.jpg	30	summ	2.550000e+01	2.477889e+03	60	2.990067e+02	3.020233e+02	3.085136e+02	3.115245e+02
420	3	18	Fc3_1112.jpg	90	conj	8.625000e+01	1.780945e+03	60	3.195095e+02	3.225266e+02	3.280135e+02	3.310278e+02
420	3	19	Fc3_1213.jpg	50	conj	4.350000e+01	1.651583e+03	60	3.350122e+02	3.380294e+02	3.455125e+02	3.485236e+02
420	3	20	Fc3_1313.jpg	70	conj	6.225000e+01	1.743465e+03	60	3.525152e+02	3.555323e+02	3.615137e+02	3.645237e+02
420	3	21	Fc1_3231.jpg	90	summ	8.550000e+01	2.411559e+03	60	3.690180e+02	3.720353e+02	3.775125e+02	3.805240e+02
420	3	22	Fc3_1312.jpg	40	conj	3.825000e+01	2.194074e+03	60	3.855077e+02	3.885243e+02	3.925136e+02	3.955242e+02
420	3	23	Fc1_1221.jpg	50	summ	4.650000e+01	1.646186e+03	60	4.005075e+02	4.035245e+02	4.110127e+02	4.140256e+02
420	3	24	Fc1_2231.jpg	70	summ	6.150000e+01	1.814273e+03	60	4.195101e+02	4.225273e+02	4.270140e+02	4.300283e+02
