SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
425	2	1	Fa3_1121.jpg	50	conj	NaN	NaN	NaN	3.015501e+00	6.032715e+00	NaN	Nan
425	2	2	bid	NaN	NaN	39	2.840703e+03	60	NaN	Nan	1.304368e+01	1.606009e+01
425	2	3	Fa3_1111.jpg	70	conj	NaN	NaN	NaN	2.051037e+01	2.352718e+01	NaN	Nan
425	2	4	bid	NaN	NaN	69	1.674368e+03	60	NaN	Nan	3.151943e+01	3.452699e+01
425	2	5	Fa2_2122.jpg	70	summ	NaN	NaN	NaN	4.201068e+01	4.502741e+01	NaN	Nan
425	2	6	bid	NaN	NaN	6.825000e+01	2.514355e+03	60	NaN	Nan	5.301320e+01	5.602757e+01
425	2	7	Fa3_1231.jpg	30	conj	NaN	NaN	NaN	6.201098e+01	6.502772e+01	NaN	Nan
425	2	8	bid	NaN	NaN	2.850000e+01	-999	60	NaN	Nan	7.201263e+01	7.506132e+01
425	2	9	Fa2_2221.jpg	80	summ	NaN	NaN	NaN	8.001239e+01	8.302960e+01	NaN	Nan
425	2	10	bid	NaN	NaN	60	-999	60	NaN	Nan	9.051330e+01	9.354788e+01
425	2	11	Fa2_2122.jpg	70	summ	NaN	NaN	NaN	1.015163e+02	1.045333e+02	NaN	Nan
425	2	12	bid	NaN	NaN	7.575000e+01	-999	60	NaN	Nan	1.085128e+02	1.115511e+02
425	2	13	Fa3_1121.jpg	50	conj	NaN	NaN	NaN	1.185118e+02	1.215285e+02	NaN	Nan
425	2	14	bid	NaN	NaN	8.475000e+01	-999	60	NaN	Nan	1.275138e+02	1.305618e+02
425	2	15	Fa2_2121.jpg	90	summ	NaN	NaN	NaN	1.365121e+02	1.395288e+02	NaN	Nan
425	2	16	bid	NaN	NaN	6.750000e+01	-999	60	NaN	Nan	1.470134e+02	1.500619e+02
425	2	17	Fa3_1311.jpg	40	conj	NaN	NaN	NaN	1.570124e+02	1.600291e+02	NaN	Nan
425	2	18	bid	NaN	NaN	6.975000e+01	-999	60	NaN	Nan	1.645129e+02	1.675621e+02
425	2	19	Fa3_1111.jpg	70	conj	NaN	NaN	NaN	1.755126e+02	1.785296e+02	NaN	Nan
425	2	20	bid	NaN	NaN	4.650000e+01	1.800760e+03	60	NaN	Nan	1.865137e+02	1.895312e+02
425	2	21	Fa2_2221.jpg	80	summ	NaN	NaN	NaN	1.965160e+02	1.995333e+02	NaN	Nan
425	2	22	bid	NaN	NaN	7.950000e+01	2.554986e+03	60	NaN	Nan	2.045129e+02	2.075293e+02
425	2	23	Fa2_2223.jpg	50	summ	NaN	NaN	NaN	2.130130e+02	2.160298e+02	NaN	Nan
425	2	24	bid	NaN	NaN	7.425000e+01	2.157391e+03	60	NaN	Nan	2.220135e+02	2.250297e+02
425	2	25	Fa3_1231.jpg	30	conj	NaN	NaN	NaN	2.290133e+02	2.320299e+02	NaN	Nan
425	2	26	bid	NaN	NaN	27	-999	60	NaN	Nan	2.370132e+02	2.400465e+02
425	2	27	Fa2_2121.jpg	90	summ	NaN	NaN	NaN	2.445132e+02	2.475302e+02	NaN	Nan
425	2	28	bid	NaN	NaN	60	-999	60	NaN	Nan	2.535138e+02	2.565633e+02
425	2	29	Fa3_1221.jpg	80	conj	NaN	NaN	NaN	2.645137e+02	2.675304e+02	NaN	Nan
425	2	30	bid	NaN	NaN	60	-999	60	NaN	Nan	2.750134e+02	2.780469e+02
425	2	31	Fa2_2223.jpg	50	summ	NaN	NaN	NaN	2.820139e+02	2.850314e+02	NaN	Nan
425	2	32	bid	NaN	NaN	3.075000e+01	-999	60	NaN	Nan	2.910127e+02	2.940494e+02
425	2	33	Fa3_1311.jpg	40	conj	NaN	NaN	NaN	2.990172e+02	3.020344e+02	NaN	Nan
425	2	34	bid	NaN	NaN	7.275000e+01	-999	60	NaN	Nan	3.085130e+02	3.115525e+02
425	2	35	Fa2_2322.jpg	40	summ	NaN	NaN	NaN	3.195144e+02	3.225312e+02	NaN	Nan
425	2	36	bid	NaN	NaN	4.575000e+01	1.851420e+03	60	NaN	Nan	3.280130e+02	3.310313e+02
425	2	37	Fa2_2323.jpg	30	summ	NaN	NaN	NaN	3.350147e+02	3.380314e+02	NaN	Nan
425	2	38	bid	NaN	NaN	3.450000e+01	2.318686e+03	60	NaN	Nan	3.455127e+02	3.485255e+02
425	2	39	Fa3_1331.jpg	90	conj	NaN	NaN	NaN	3.525146e+02	3.555316e+02	NaN	Nan
425	2	40	bid	NaN	NaN	60	-999	60	NaN	Nan	3.615132e+02	3.645480e+02
425	2	41	Fa2_2322.jpg	40	summ	NaN	NaN	NaN	3.690150e+02	3.720318e+02	NaN	Nan
425	2	42	bid	NaN	NaN	6.450000e+01	-999	60	NaN	Nan	3.775137e+02	3.805482e+02
425	2	43	Fa3_1221.jpg	80	conj	NaN	NaN	NaN	3.855153e+02	3.885328e+02	NaN	Nan
425	2	44	bid	NaN	NaN	8.175000e+01	-999	60	NaN	Nan	3.925129e+02	3.955503e+02
425	2	45	Fa2_2323.jpg	30	summ	NaN	NaN	NaN	4.005152e+02	4.035322e+02	NaN	Nan
425	2	46	bid	NaN	NaN	6.675000e+01	2.006358e+03	60	NaN	Nan	4.110138e+02	4.140202e+02
425	2	47	Fa3_1331.jpg	90	conj	NaN	NaN	NaN	4.195157e+02	4.225324e+02	NaN	Nan
425	2	48	bid	NaN	NaN	60	-999	60	NaN	Nan	4.270126e+02	4.300563e+02
