SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
444	4	1	Fc1_3231.jpg	30	summ	NaN	NaN	NaN	3.006280e+00	6.023546e+00	NaN	Nan
444	4	2	bid	NaN	NaN	3.075000e+01	1.897458e+03	60	NaN	Nan	1.301089e+01	1.602507e+01
444	4	3	Fc3_1313.jpg	30	conj	NaN	NaN	NaN	2.050937e+01	2.352657e+01	NaN	Nan
444	4	4	bid	NaN	NaN	30	2.672886e+03	60	NaN	Nan	3.151258e+01	3.452825e+01
444	4	5	Fc3_1111.jpg	70	conj	NaN	NaN	NaN	4.201314e+01	4.503036e+01	NaN	Nan
444	4	6	bid	NaN	NaN	7.350000e+01	-999	60	NaN	Nan	5.301277e+01	5.610220e+01
444	4	7	Fc1_3231.jpg	30	summ	NaN	NaN	NaN	6.201639e+01	6.503383e+01	NaN	Nan
444	4	8	bid	NaN	NaN	2.925000e+01	-999	60	NaN	Nan	7.201088e+01	7.505247e+01
444	4	9	Fc3_1313.jpg	30	conj	NaN	NaN	NaN	8.000290e+01	8.302038e+01	NaN	Nan
444	4	10	bid	NaN	NaN	30	2.511171e+03	60	NaN	Nan	9.051079e+01	9.352194e+01
444	4	11	Fc1_1211.jpg	90	summ	NaN	NaN	NaN	1.015070e+02	1.045241e+02	NaN	Nan
444	4	12	bid	NaN	NaN	9.150000e+01	-999	60	NaN	Nan	1.085129e+02	1.115584e+02
444	4	13	Fc3_1111.jpg	70	conj	NaN	NaN	NaN	1.185099e+02	1.215270e+02	NaN	Nan
444	4	14	bid	NaN	NaN	7.050000e+01	2.833697e+03	60	NaN	Nan	1.275115e+02	1.305284e+02
444	4	15	Fc3_1312.jpg	80	conj	NaN	NaN	NaN	1.365130e+02	1.395302e+02	NaN	Nan
444	4	16	bid	NaN	NaN	84	2.442152e+03	60	NaN	Nan	1.470116e+02	1.500202e+02
444	4	17	Fc3_1112.jpg	50	conj	NaN	NaN	NaN	1.570166e+02	1.600338e+02	NaN	Nan
444	4	18	bid	NaN	NaN	51	1.726523e+03	60	NaN	Nan	1.645107e+02	1.675205e+02
444	4	19	Fc1_3221.jpg	40	summ	NaN	NaN	NaN	1.755042e+02	1.785209e+02	NaN	Nan
444	4	20	bid	NaN	NaN	4.125000e+01	2.059188e+03	60	NaN	Nan	1.865128e+02	1.895221e+02
444	4	21	Fc1_2211.jpg	80	summ	NaN	NaN	NaN	1.965068e+02	1.995241e+02	NaN	Nan
444	4	22	bid	NaN	NaN	8.025000e+01	-999	60	NaN	Nan	2.045129e+02	2.076085e+02
444	4	23	Fc3_1213.jpg	90	conj	NaN	NaN	NaN	2.130097e+02	2.160269e+02	NaN	Nan
444	4	24	bid	NaN	NaN	91	2.948574e+03	60	NaN	Nan	2.220131e+02	2.251282e+02
444	4	25	Fc3_1112.jpg	50	conj	NaN	NaN	NaN	2.290123e+02	2.320297e+02	NaN	Nan
444	4	26	bid	NaN	NaN	4.950000e+01	2.560448e+03	60	NaN	Nan	2.370111e+02	2.400214e+02
444	4	27	Fc1_3221.jpg	40	summ	NaN	NaN	NaN	2.445152e+02	2.475324e+02	NaN	Nan
444	4	28	bid	NaN	NaN	3.525000e+01	2.775404e+03	60	NaN	Nan	2.535131e+02	2.565216e+02
444	4	29	Fc1_2211.jpg	80	summ	NaN	NaN	NaN	2.645054e+02	2.675221e+02	NaN	Nan
444	4	30	bid	NaN	NaN	8.025000e+01	-999	60	NaN	Nan	2.750111e+02	2.780553e+02
444	4	31	Fc1_1211.jpg	90	summ	NaN	NaN	NaN	2.820053e+02	2.850223e+02	NaN	Nan
444	4	32	bid	NaN	NaN	8.925000e+01	-999	60	NaN	Nan	2.910107e+02	2.940569e+02
444	4	33	Fc3_1211.jpg	40	conj	NaN	NaN	NaN	2.990077e+02	3.020252e+02	NaN	Nan
444	4	34	bid	NaN	NaN	3.750000e+01	1.948943e+03	60	NaN	Nan	3.085109e+02	3.115266e+02
444	4	35	Fc1_2231.jpg	50	summ	NaN	NaN	NaN	3.195115e+02	3.225288e+02	NaN	Nan
444	4	36	bid	NaN	NaN	5.550000e+01	-999	60	NaN	Nan	3.280113e+02	3.310466e+02
444	4	37	Fc3_1312.jpg	80	conj	NaN	NaN	NaN	3.350140e+02	3.380314e+02	NaN	Nan
444	4	38	bid	NaN	NaN	8.775000e+01	-999	60	NaN	Nan	3.455114e+02	3.485562e+02
444	4	39	Fc1_1221.jpg	70	summ	NaN	NaN	NaN	3.525170e+02	3.555345e+02	NaN	Nan
444	4	40	bid	NaN	NaN	7.050000e+01	-999	60	NaN	Nan	3.615131e+02	3.645564e+02
444	4	41	Fc3_1211.jpg	40	conj	NaN	NaN	NaN	3.690065e+02	3.720234e+02	NaN	Nan
444	4	42	bid	NaN	NaN	39	-999	60	NaN	Nan	3.775116e+02	3.805566e+02
444	4	43	Fc3_1213.jpg	90	conj	NaN	NaN	NaN	3.855069e+02	3.885237e+02	NaN	Nan
444	4	44	bid	NaN	NaN	90	-999	60	NaN	Nan	3.925130e+02	3.955579e+02
444	4	45	Fc1_1221.jpg	70	summ	NaN	NaN	NaN	4.005091e+02	4.035262e+02	NaN	Nan
