SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
412	1	1	Fc3_1112.jpg	50	conj	NaN	NaN	NaN	3.010515e+00	6.027156e+00	NaN	Nan
412	1	2	bid	NaN	NaN	4.650000e+01	-999	60	NaN	Nan	1.154831e+01	1.459369e+01
412	1	3	Fc1_2231.jpg	50	summ	NaN	NaN	NaN	2.251194e+01	2.552904e+01	NaN	Nan
412	1	4	bid	NaN	NaN	5.250000e+01	-999	60	NaN	Nan	3.152002e+01	3.456375e+01
412	1	5	Fc1_3231.jpg	30	summ	NaN	NaN	NaN	3.851468e+01	4.153189e+01	NaN	Nan
412	1	6	bid	NaN	NaN	2.925000e+01	-999	60	NaN	Nan	4.551281e+01	4.854958e+01
412	1	7	Fc1_3221.jpg	40	summ	NaN	NaN	NaN	5.351737e+01	5.653462e+01	NaN	Nan
412	1	8	bid	NaN	NaN	4.050000e+01	-999	60	NaN	Nan	6.151384e+01	6.455235e+01
412	1	9	Fc3_1211.jpg	40	conj	NaN	NaN	NaN	6.951154e+01	7.252819e+01	NaN	Nan
412	1	10	bid	NaN	NaN	3.825000e+01	-999	60	NaN	Nan	7.951263e+01	8.256145e+01
412	1	11	Fc1_2231.jpg	50	summ	NaN	NaN	NaN	8.851174e+01	9.152856e+01	NaN	Nan
412	1	12	bid	NaN	NaN	5.025000e+01	-999	60	NaN	Nan	9.901373e+01	1.020618e+02
412	1	13	Fc3_1111.jpg	70	conj	NaN	NaN	NaN	1.095121e+02	1.125288e+02	NaN	Nan
412	1	14	bid	NaN	NaN	6.975000e+01	-999	60	NaN	Nan	1.165132e+02	1.195620e+02
412	1	15	Fc3_1112.jpg	50	conj	NaN	NaN	NaN	1.255130e+02	1.285305e+02	NaN	Nan
412	1	16	bid	NaN	NaN	4.875000e+01	-999	60	NaN	Nan	1.350136e+02	1.380485e+02
412	1	17	Fc1_1221.jpg	70	summ	NaN	NaN	NaN	1.450167e+02	1.480339e+02	NaN	Nan
412	1	18	bid	NaN	NaN	60	7.716057e+02	60	NaN	Nan	1.535136e+02	1.565295e+02
412	1	19	Fc3_1312.jpg	80	conj	NaN	NaN	NaN	1.635129e+02	1.665295e+02	NaN	Nan
412	1	20	bid	NaN	NaN	7.875000e+01	-999	60	NaN	Nan	1.710127e+02	1.740460e+02
412	1	21	Fc1_3221.jpg	40	summ	NaN	NaN	NaN	1.800131e+02	1.830298e+02	NaN	Nan
412	1	22	bid	NaN	NaN	3.975000e+01	-999	60	NaN	Nan	1.910148e+02	1.940629e+02
412	1	23	Fc3_1313.jpg	30	conj	NaN	NaN	NaN	1.990133e+02	2.020300e+02	NaN	Nan
412	1	24	bid	NaN	NaN	2.850000e+01	-999	60	NaN	Nan	2.070132e+02	2.100464e+02
412	1	25	Fc1_2211.jpg	80	summ	NaN	NaN	NaN	2.145135e+02	2.175302e+02	NaN	Nan
412	1	26	bid	NaN	NaN	8.025000e+01	-999	60	NaN	Nan	2.235137e+02	2.265472e+02
412	1	27	Fc3_1312.jpg	80	conj	NaN	NaN	NaN	2.340152e+02	2.370327e+02	NaN	Nan
412	1	28	bid	NaN	NaN	7.950000e+01	2.470585e+03	60	NaN	Nan	2.450138e+02	2.480303e+02
412	1	29	Fc3_1313.jpg	30	conj	NaN	NaN	NaN	2.525187e+02	2.555358e+02	NaN	Nan
412	1	30	bid	NaN	NaN	27	-999	60	NaN	Nan	2.610127e+02	2.640537e+02
412	1	31	Fc1_2211.jpg	80	summ	NaN	NaN	NaN	2.685139e+02	2.715309e+02	NaN	Nan
412	1	32	bid	NaN	NaN	8.325000e+01	2.467091e+03	60	NaN	Nan	2.755137e+02	2.785306e+02
412	1	33	Fc3_1111.jpg	70	conj	NaN	NaN	NaN	2.865143e+02	2.895310e+02	NaN	Nan
412	1	34	bid	NaN	NaN	7.050000e+01	1.718243e+03	60	NaN	Nan	2.965129e+02	2.995309e+02
412	1	35	Fc1_1211.jpg	90	summ	NaN	NaN	NaN	3.070146e+02	3.100313e+02	NaN	Nan
412	1	36	bid	NaN	NaN	8.475000e+01	-999	60	NaN	Nan	3.175137e+02	3.206145e+02
412	1	37	Fc3_1213.jpg	90	conj	NaN	NaN	NaN	3.275150e+02	3.305321e+02	NaN	Nan
412	1	38	bid	NaN	NaN	8.775000e+01	-999	60	NaN	Nan	3.345135e+02	3.375498e+02
412	1	39	Fc3_1211.jpg	40	conj	NaN	NaN	NaN	3.455180e+02	3.485352e+02	NaN	Nan
412	1	40	bid	NaN	NaN	3.975000e+01	2.540982e+03	60	NaN	Nan	3.565127e+02	3.595203e+02
412	1	41	Fc1_1211.jpg	90	summ	NaN	NaN	NaN	3.655150e+02	3.685320e+02	NaN	Nan
412	1	42	bid	NaN	NaN	8.850000e+01	-999	60	NaN	Nan	3.740137e+02	3.770566e+02
412	1	43	Fc3_1213.jpg	90	conj	NaN	NaN	NaN	3.820155e+02	3.850323e+02	NaN	Nan
412	1	44	bid	NaN	NaN	90	-999	60	NaN	Nan	3.930129e+02	3.960488e+02
412	1	45	Fc1_3231.jpg	30	summ	NaN	NaN	NaN	4.035157e+02	4.065324e+02	NaN	Nan
412	1	46	bid	NaN	NaN	2.850000e+01	-999	60	NaN	Nan	4.105155e+02	4.135490e+02
412	1	47	Fc1_1221.jpg	70	summ	NaN	NaN	NaN	4.180159e+02	4.210326e+02	NaN	Nan
412	1	48	bid	NaN	NaN	69	-999	60	NaN	Nan	4.270136e+02	4.300492e+02
