SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
418	3	1	Fa3_1121.jpg	50	summ	5.025000e+01	1.448698e+03	60	3.009395e+00	6.026524e+00	1.201246e+01	1.502791e+01
418	3	2	Fa2_2122.jpg	90	conj	9.150000e+01	2.591709e+03	60	2.001236e+01	2.302954e+01	2.801371e+01	3.103072e+01
418	3	3	Fa2_2223.jpg	50	conj	5.025000e+01	1.476232e+03	60	3.851563e+01	4.153279e+01	4.751309e+01	5.052226e+01
418	3	4	Fa2_2121.jpg	30	conj	3.075000e+01	1.925621e+03	60	5.650603e+01	5.952275e+01	6.451377e+01	6.752257e+01
418	3	5	Fa3_1331.jpg	90	summ	90	2.010484e+03	60	7.550624e+01	7.852295e+01	8.401325e+01	8.702388e+01
418	3	6	Fa3_1111.jpg	30	summ	3.150000e+01	2.780879e+03	60	9.150826e+01	9.452546e+01	1.015127e+02	1.045397e+02
418	3	7	Fa2_2323.jpg	70	conj	72	1.649604e+03	60	1.105115e+02	1.135288e+02	1.210139e+02	1.240303e+02
418	3	8	Fa3_1321.jpg	80	summ	7.875000e+01	2.126796e+03	60	1.320153e+02	1.350325e+02	1.425136e+02	1.455235e+02
418	3	9	Fa2_2323.jpg	70	conj	6.975000e+01	2.077825e+03	60	1.535072e+02	1.565240e+02	1.645129e+02	1.675238e+02
418	3	10	Fa2_2322.jpg	40	conj	3.975000e+01	2.160626e+03	60	1.750075e+02	1.780242e+02	1.840139e+02	1.870245e+02
418	3	11	Fa3_1231.jpg	70	summ	72	2.097656e+03	60	1.915086e+02	1.945261e+02	2.025134e+02	2.055278e+02
418	3	12	Fa2_2122.jpg	90	conj	8.925000e+01	2.716945e+03	60	2.110123e+02	2.140295e+02	2.180137e+02	2.210304e+02
418	3	13	Fa2_2322.jpg	40	conj	4.050000e+01	1.894662e+03	60	2.285153e+02	2.315325e+02	2.395135e+02	2.425247e+02
418	3	14	Fa3_1331.jpg	90	summ	9.150000e+01	1.862266e+03	60	2.485085e+02	2.515252e+02	2.555128e+02	2.585250e+02
418	3	15	Fa3_1211.jpg	40	summ	4.125000e+01	1.878521e+03	60	2.625086e+02	2.655253e+02	2.695134e+02	2.725251e+02
418	3	16	Fa2_2221.jpg	80	conj	8.025000e+01	2.212888e+03	60	2.765088e+02	2.795254e+02	2.865128e+02	2.895257e+02
418	3	17	Fa2_2223.jpg	50	conj	51	1.347070e+03	60	2.940100e+02	2.970272e+02	3.050150e+02	3.080288e+02
418	3	18	Fa3_1211.jpg	40	summ	3.975000e+01	-999	60	3.130133e+02	3.160304e+02	3.230127e+02	3.260486e+02
418	3	19	Fa3_1231.jpg	70	summ	69	1.804065e+03	60	3.315162e+02	3.345337e+02	3.385138e+02	3.415260e+02
418	3	20	Fa2_2221.jpg	80	conj	8.025000e+01	2.229689e+03	60	3.485097e+02	3.515263e+02	3.565133e+02	3.595262e+02
418	3	21	Fa3_1121.jpg	50	summ	4.950000e+01	2.063926e+03	60	3.640099e+02	3.670266e+02	3.730126e+02	3.760264e+02
418	3	22	Fa3_1321.jpg	80	summ	81	2.296514e+03	60	3.805101e+02	3.835268e+02	3.890135e+02	3.920267e+02
418	3	23	Fa3_1111.jpg	30	summ	2.850000e+01	2.650851e+03	60	3.995116e+02	4.025287e+02	4.090127e+02	4.120301e+02
418	3	24	Fa2_2121.jpg	30	conj	2.925000e+01	2.085791e+03	60	4.190150e+02	4.220321e+02	4.270141e+02	4.300270e+02
