SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
431	3	1	Fc3_1111.jpg	90	summ	8.925000e+01	2.786736e+03	60	3.016504e+00	6.033225e+00	1.051312e+01	1.352875e+01
431	3	2	Fc1_1221.jpg	50	conj	5.175000e+01	1.953589e+03	60	2.051682e+01	2.353351e+01	3.101351e+01	3.401697e+01
431	3	3	Fc1_3231.jpg	30	conj	3.150000e+01	2.824721e+03	60	3.801706e+01	4.103391e+01	4.851078e+01	5.151876e+01
431	3	4	Fc1_2211.jpg	40	conj	60	-999	60	5.651737e+01	5.953404e+01	6.451245e+01	6.755501e+01
431	3	5	Fc3_1313.jpg	30	summ	3.225000e+01	2.912284e+03	60	7.551759e+01	7.853432e+01	8.251250e+01	8.556744e+01
431	3	6	Fc1_1211.jpg	70	conj	6.750000e+01	-999	60	9.151775e+01	9.453453e+01	1.000107e+02	1.030510e+02
431	3	7	Fc3_1211.jpg	80	summ	7.950000e+01	2.255678e+03	60	1.080178e+02	1.110348e+02	1.190126e+02	1.220179e+02
431	3	8	Fc1_2211.jpg	40	conj	42	2.490649e+03	60	1.275156e+02	1.305328e+02	1.345110e+02	1.375182e+02
431	3	9	Fc1_1221.jpg	50	conj	5.175000e+01	2.873854e+03	60	1.450018e+02	1.480192e+02	1.520131e+02	1.550202e+02
431	3	10	Fc3_1112.jpg	70	summ	7.050000e+01	2.643824e+03	60	1.630052e+02	1.660223e+02	1.720132e+02	1.750236e+02
431	3	11	Fc1_2231.jpg	90	conj	9.075000e+01	2.881123e+03	60	1.830086e+02	1.860258e+02	1.905125e+02	1.935356e+02
431	3	12	Fc1_3221.jpg	80	conj	8.025000e+01	2.024261e+03	60	2.015118e+02	2.045290e+02	2.125118e+02	2.155194e+02
431	3	13	Fc3_1213.jpg	50	summ	4.950000e+01	2.256584e+03	60	2.215152e+02	2.245326e+02	2.300133e+02	2.330194e+02
431	3	14	Fc3_1112.jpg	70	summ	69	1.925409e+03	60	2.380031e+02	2.410198e+02	2.485114e+02	2.515203e+02
431	3	15	Fc3_1211.jpg	80	summ	8.025000e+01	2.959864e+03	60	2.555045e+02	2.585217e+02	2.625129e+02	2.656227e+02
431	3	16	Fc3_1313.jpg	30	summ	3.075000e+01	2.013957e+03	60	2.715073e+02	2.745245e+02	2.820121e+02	2.850261e+02
431	3	17	Fc3_1312.jpg	40	summ	4.125000e+01	2.299723e+03	60	2.910106e+02	2.940279e+02	2.985125e+02	3.015290e+02
431	3	18	Fc1_3231.jpg	30	conj	30	2.292557e+03	60	3.085137e+02	3.115309e+02	3.165114e+02	3.195204e+02
431	3	19	Fc3_1111.jpg	90	summ	5.025000e+01	1.607787e+03	60	3.240164e+02	3.270336e+02	3.320130e+02	3.350207e+02
431	3	20	Fc3_1312.jpg	40	summ	42	2.474948e+03	60	3.420044e+02	3.450211e+02	3.530135e+02	3.560217e+02
431	3	21	Fc1_2231.jpg	90	conj	9.075000e+01	2.761653e+03	60	3.605058e+02	3.635233e+02	3.710133e+02	3.740248e+02
431	3	22	Fc1_3221.jpg	80	conj	7.950000e+01	1.867273e+03	60	3.805095e+02	3.835268e+02	3.890106e+02	3.920279e+02
431	3	23	Fc1_1211.jpg	70	conj	7.950000e+01	-999	60	3.980126e+02	4.010298e+02	4.070126e+02	4.100477e+02
431	3	24	Fc3_1213.jpg	50	summ	5.025000e+01	-999	60	4.170159e+02	4.200330e+02	4.270132e+02	4.300552e+02
